,Unnamed: 0.1,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,outcome,year,is_valid,continent
20,48,1886-11-25,USA,Canada,3.0,2.0,Friendly,Newark,USA,0.0,1.0,1886,True,America
21,53,1887-03-19,England,Scotland,2.0,3.0,British_Championship,Blackburn,England,0.0,2.0,1887,True,Europe
22,54,1887-03-21,Wales,Scotland,0.0,2.0,British_Championship,Wrexham,Wales,0.0,2.0,1887,True,Europe
23,65,1889-04-13,England,Scotland,2.0,3.0,British_Championship,London,England,0.0,2.0,1889,True,Europe
24,66,1889-04-15,Wales,Scotland,0.0,0.0,British_Championship,Wrexham,Wales,0.0,0.0,1889,True,Europe
25,67,1889-04-27,Northern_Ireland,Wales,1.0,3.0,British_Championship,Belfast,Republic_of_Ireland,0.0,2.0,1889,True,Europe
26,70,1890-03-15,Wales,England,1.0,3.0,British_Championship,Wrexham,Wales,0.0,2.0,1890,True,Europe
27,72,1890-03-29,Northern_Ireland,Scotland,1.0,4.0,British_Championship,Belfast,Republic_of_Ireland,0.0,2.0,1890,True,Europe
28,73,1890-04-05,Scotland,England,1.0,1.0,British_Championship,Glasgow,Scotland,0.0,0.0,1890,True,Europe
29,77,1891-03-21,Wales,Scotland,3.0,4.0,British_Championship,Wrexham,Wales,0.0,2.0,1891,True,Europe
30,78,1891-03-28,Scotland,Northern_Ireland,2.0,1.0,British_Championship,Glasgow,Scotland,0.0,1.0,1891,True,Europe
31,79,1891-04-06,England,Scotland,2.0,1.0,British_Championship,Blackburn,England,0.0,1.0,1891,True,Europe
32,80,1892-02-27,Wales,Northern_Ireland,1.0,1.0,British_Championship,Bangor,Wales,0.0,0.0,1892,True,Europe
33,81,1892-03-05,Northern_Ireland,England,0.0,2.0,British_Championship,Belfast,Republic_of_Ireland,0.0,2.0,1892,True,Europe
34,82,1892-03-05,Wales,England,0.0,2.0,British_Championship,Wrexham,Wales,0.0,2.0,1892,True,Europe
35,83,1892-03-19,Northern_Ireland,Scotland,2.0,3.0,British_Championship,Belfast,Republic_of_Ireland,0.0,2.0,1892,True,Europe
36,85,1892-04-02,Scotland,England,1.0,4.0,British_Championship,Glasgow,Scotland,0.0,2.0,1892,True,Europe
37,92,1894-03-03,Northern_Ireland,England,2.0,2.0,British_Championship,Belfast,Republic_of_Ireland,0.0,0.0,1894,True,Europe
38,95,1894-03-31,Northern_Ireland,Scotland,1.0,2.0,British_Championship,Belfast,Republic_of_Ireland,0.0,2.0,1894,True,Europe
39,96,1894-04-07,Scotland,England,2.0,2.0,British_Championship,Glasgow,Scotland,0.0,0.0,1894,True,Europe
40,98,1895-03-16,Northern_Ireland,Wales,2.0,2.0,British_Championship,Belfast,Republic_of_Ireland,0.0,0.0,1895,True,Europe
41,99,1895-03-18,England,Wales,1.0,1.0,British_Championship,London,England,0.0,0.0,1895,True,Europe
42,100,1895-03-23,Wales,Scotland,2.0,2.0,British_Championship,Wrexham,Wales,0.0,0.0,1895,True,Europe
43,101,1895-03-30,Scotland,Northern_Ireland,3.0,1.0,British_Championship,Glasgow,Scotland,0.0,1.0,1895,True,Europe
44,102,1895-04-06,England,Scotland,3.0,0.0,British_Championship,Liverpool,England,0.0,1.0,1895,True,Europe
45,104,1896-03-07,Northern_Ireland,England,0.0,2.0,British_Championship,Belfast,Republic_of_Ireland,0.0,2.0,1896,True,Europe
46,107,1896-03-28,Northern_Ireland,Scotland,3.0,3.0,British_Championship,Belfast,Republic_of_Ireland,0.0,0.0,1896,True,Europe
47,108,1896-04-04,Scotland,England,2.0,1.0,British_Championship,Glasgow,Scotland,0.0,1.0,1896,True,Europe
48,111,1897-03-20,Wales,Scotland,2.0,2.0,British_Championship,Wrexham,Wales,0.0,0.0,1897,True,Europe
49,114,1897-04-03,England,Scotland,1.0,2.0,British_Championship,London,England,0.0,2.0,1897,True,Europe
50,115,1898-02-19,Wales,Northern_Ireland,0.0,1.0,British_Championship,Llandudno,Wales,0.0,2.0,1898,True,Europe
51,116,1898-03-05,Northern_Ireland,England,2.0,3.0,British_Championship,Belfast,Republic_of_Ireland,0.0,2.0,1898,True,Europe
52,118,1898-03-26,Northern_Ireland,Scotland,0.0,3.0,British_Championship,Belfast,Republic_of_Ireland,0.0,2.0,1898,True,Europe
53,119,1898-03-28,Wales,England,0.0,3.0,British_Championship,Wrexham,Wales,0.0,2.0,1898,True,Europe
54,120,1898-04-02,Scotland,England,1.0,3.0,British_Championship,Glasgow,Scotland,0.0,2.0,1898,True,Europe
55,122,1899-03-04,Northern_Ireland,Wales,1.0,0.0,British_Championship,Belfast,Republic_of_Ireland,0.0,1.0,1899,True,Europe
56,126,1899-04-08,England,Scotland,2.0,1.0,British_Championship,Birmingham,England,0.0,1.0,1899,True,Europe
57,128,1900-02-24,Wales,Northern_Ireland,2.0,0.0,British_Championship,Llandudno,Wales,0.0,1.0,1900,True,Europe
58,129,1900-03-03,Northern_Ireland,Scotland,0.0,3.0,British_Championship,Belfast,Republic_of_Ireland,0.0,2.0,1900,True,Europe
59,130,1900-03-17,Northern_Ireland,England,0.0,2.0,British_Championship,Dublin,Republic_of_Ireland,0.0,2.0,1900,True,Europe
60,131,1900-03-26,Wales,England,1.0,1.0,British_Championship,Cardiff,Wales,0.0,0.0,1900,True,Europe
61,134,1901-03-02,Wales,Scotland,1.0,1.0,British_Championship,Wrexham,Wales,0.0,0.0,1901,True,Europe
62,135,1901-03-09,England,Northern_Ireland,3.0,0.0,British_Championship,Southampton,England,0.0,1.0,1901,True,Europe
63,137,1901-03-23,Northern_Ireland,Wales,0.0,1.0,British_Championship,Belfast,Republic_of_Ireland,0.0,2.0,1901,True,Europe
64,138,1901-03-30,England,Scotland,2.0,2.0,British_Championship,London,England,0.0,0.0,1901,True,Europe
65,139,1902-02-22,Wales,Northern_Ireland,0.0,3.0,British_Championship,Cardiff,Wales,0.0,2.0,1902,True,Europe
66,141,1902-03-03,Wales,England,0.0,0.0,British_Championship,Wrexham,Wales,0.0,0.0,1902,True,Europe
67,143,1902-03-22,Northern_Ireland,England,0.0,1.0,British_Championship,Belfast,Republic_of_Ireland,0.0,2.0,1902,True,Europe
68,144,1902-05-03,England,Scotland,2.0,2.0,British_Championship,Birmingham,England,0.0,0.0,1902,True,Europe
69,148,1903-03-02,England,Wales,2.0,1.0,British_Championship,Portsmouth,England,0.0,1.0,1903,True,Europe
70,149,1903-03-09,Wales,Scotland,0.0,1.0,British_Championship,Cardiff,Wales,0.0,2.0,1903,True,Europe
71,150,1903-03-21,Scotland,Northern_Ireland,0.0,2.0,British_Championship,Glasgow,Scotland,0.0,2.0,1903,True,Europe
72,151,1903-03-28,Northern_Ireland,Wales,2.0,0.0,British_Championship,Belfast,Republic_of_Ireland,0.0,1.0,1903,True,Europe
73,152,1903-04-04,England,Scotland,1.0,2.0,British_Championship,Sheffield,England,0.0,2.0,1903,True,Europe
74,153,1903-04-05,Hungary,Czechoslovakia,2.0,1.0,Friendly,Budapest,Hungary,0.0,1.0,1903,True,Europe
75,154,1903-06-11,Hungary,Austria,3.0,2.0,Friendly,Budapest,Hungary,0.0,1.0,1903,True,Europe
76,155,1903-09-13,Argentina,Uruguay,2.0,3.0,Friendly,Buenos_Aires,Argentina,0.0,2.0,1903,True,America
77,157,1904-02-29,Wales,England,2.0,2.0,British_Championship,Wrexham,Wales,0.0,0.0,1904,True,Europe
78,158,1904-03-12,Northern_Ireland,England,1.0,3.0,British_Championship,Belfast,Republic_of_Ireland,0.0,2.0,1904,True,Europe
79,159,1904-03-12,Scotland,Wales,1.0,1.0,British_Championship,Dundee,Scotland,0.0,0.0,1904,True,Europe
80,160,1904-03-21,Wales,Northern_Ireland,0.0,1.0,British_Championship,Bangor,Wales,0.0,2.0,1904,True,Europe
81,161,1904-03-26,Northern_Ireland,Scotland,1.0,1.0,British_Championship,Dublin,Republic_of_Ireland,0.0,0.0,1904,True,Europe
82,162,1904-04-09,Scotland,England,0.0,1.0,British_Championship,Glasgow,Scotland,0.0,2.0,1904,True,Europe
83,163,1904-05-01,Belgium,France,3.0,3.0,Friendly,Brussels,Belgium,0.0,0.0,1904,True,Europe
84,164,1904-06-02,Hungary,Austria,3.0,0.0,Friendly,Budapest,Hungary,0.0,1.0,1904,True,Europe
85,166,1905-02-12,France,Switzerland,1.0,0.0,Friendly,Paris,France,0.0,1.0,1905,True,Europe
86,167,1905-02-25,England,Northern_Ireland,1.0,1.0,British_Championship,Middlesbrough,England,0.0,0.0,1905,True,Europe
87,168,1905-03-06,Wales,Scotland,3.0,1.0,British_Championship,Wrexham,Wales,0.0,1.0,1905,True,Europe
88,170,1905-03-27,England,Wales,3.0,1.0,British_Championship,Liverpool,England,0.0,1.0,1905,True,Europe
89,171,1905-04-01,England,Scotland,1.0,0.0,British_Championship,London,England,0.0,1.0,1905,True,Europe
90,172,1905-04-08,Northern_Ireland,Wales,2.0,2.0,British_Championship,Belfast,Republic_of_Ireland,0.0,0.0,1905,True,Europe
91,173,1905-04-09,Hungary,Austria,0.0,0.0,Friendly,Budapest,Hungary,0.0,0.0,1905,True,Europe
92,174,1905-04-30,Belgium,Netherlands,1.0,4.0,Friendly,Antwerp,Belgium,0.0,2.0,1905,True,Europe
93,177,1905-08-15,Argentina,Uruguay,0.0,0.0,Copa_Lipton,Buenos_Aires,Argentina,0.0,0.0,1905,True,America
94,179,1906-03-03,Scotland,Wales,0.0,2.0,British_Championship,Edinburgh,Scotland,0.0,2.0,1906,True,Europe
95,180,1906-03-17,Northern_Ireland,Scotland,0.0,1.0,British_Championship,Dublin,Republic_of_Ireland,0.0,2.0,1906,True,Europe
96,181,1906-03-19,Wales,England,0.0,1.0,British_Championship,Cardiff,Wales,0.0,2.0,1906,True,Europe
97,182,1906-04-01,Hungary,Czechoslovakia,1.0,1.0,Friendly,Budapest,Hungary,0.0,0.0,1906,True,Europe
98,184,1906-04-07,Scotland,England,2.0,1.0,British_Championship,Glasgow,Scotland,0.0,1.0,1906,True,Europe
99,187,1906-05-13,Netherlands,Belgium,2.0,3.0,Friendly,Rotterdam,Netherlands,0.0,2.0,1906,True,Europe
100,188,1906-08-15,Uruguay,Argentina,0.0,2.0,Copa_Lipton,Montevideo,Uruguay,0.0,2.0,1906,True,America
101,190,1906-10-21,Argentina,Uruguay,2.0,1.0,Copa_Newton,Buenos_Aires,Argentina,0.0,1.0,1906,True,America
102,191,1906-11-04,Hungary,Austria,3.0,1.0,Friendly,Budapest,Hungary,0.0,1.0,1906,True,Europe
103,192,1907-02-16,England,Northern_Ireland,1.0,0.0,British_Championship,Liverpool,England,0.0,1.0,1907,True,Europe
104,193,1907-02-23,Northern_Ireland,Wales,2.0,3.0,British_Championship,Belfast,Republic_of_Ireland,0.0,2.0,1907,True,Europe
105,194,1907-03-04,Wales,Scotland,1.0,0.0,British_Championship,Wrexham,Wales,0.0,1.0,1907,True,Europe
106,195,1907-03-16,Scotland,Northern_Ireland,3.0,0.0,British_Championship,Glasgow,Scotland,0.0,1.0,1907,True,Europe
107,196,1907-03-18,England,Wales,1.0,1.0,British_Championship,London,England,0.0,0.0,1907,True,Europe
108,197,1907-04-06,England,Scotland,1.0,1.0,British_Championship,Newcastle,England,0.0,0.0,1907,True,Europe
109,199,1907-04-14,Belgium,Netherlands,1.0,3.0,Friendly,Antwerp,Belgium,0.0,2.0,1907,True,Europe
110,200,1907-04-21,Belgium,France,1.0,2.0,Friendly,Brussels,Belgium,0.0,2.0,1907,True,Europe
111,201,1907-05-05,Austria,Hungary,3.0,1.0,Friendly,Vienna,Austria,0.0,1.0,1907,True,Europe
112,202,1907-05-09,Netherlands,Belgium,1.0,2.0,Friendly,Haarlem,Netherlands,0.0,2.0,1907,True,Europe
113,205,1908-02-15,Northern_Ireland,England,1.0,3.0,British_Championship,Belfast,Republic_of_Ireland,0.0,2.0,1908,True,Europe
114,206,1908-03-07,Scotland,Wales,2.0,1.0,British_Championship,Dundee,Scotland,0.0,1.0,1908,True,Europe
115,207,1908-03-08,Switzerland,France,1.0,2.0,Friendly,Geneva,Switzerland,0.0,2.0,1908,True,Europe
116,210,1908-03-29,Belgium,Netherlands,1.0,4.0,Friendly,Antwerp,Belgium,0.0,2.0,1908,True,Europe
117,211,1908-04-04,Scotland,England,1.0,1.0,British_Championship,Glasgow,Scotland,0.0,0.0,1908,True,Europe
118,214,1908-04-11,Wales,Northern_Ireland,0.0,1.0,British_Championship,Aberdare,Wales,0.0,2.0,1908,True,Europe
119,215,1908-04-12,France,Belgium,1.0,2.0,Friendly,Colombes,France,0.0,2.0,1908,True,Europe
120,216,1908-04-26,Netherlands,Belgium,3.0,1.0,Friendly,Rotterdam,Netherlands,0.0,1.0,1908,True,Europe
121,220,1908-06-07,Austria,Germany,3.0,2.0,Friendly,Vienna,Austria,0.0,1.0,1908,True,Europe
122,225,1908-08-15,Uruguay,Argentina,2.0,2.0,Copa_Lipton,Montevideo,Uruguay,0.0,0.0,1908,True,America
123,226,1908-09-13,Argentina,Uruguay,2.0,1.0,Copa_Newton,Buenos_Aires,Argentina,0.0,1.0,1908,True,America
124,227,1908-10-04,Argentina,Uruguay,0.0,1.0,Copa_Premio_Honor_Argentino,Buenos_Aires,Argentina,0.0,2.0,1908,True,America
125,229,1908-10-26,Belgium,Sweden,2.0,1.0,Friendly,Brussels,Belgium,0.0,1.0,1908,True,Europe
126,232,1909-03-01,Wales,Scotland,3.0,2.0,British_Championship,Wrexham,Wales,0.0,1.0,1909,True,Europe
127,233,1909-03-15,England,Wales,2.0,0.0,British_Championship,Nottingham,England,0.0,1.0,1909,True,Europe
128,235,1909-03-20,Northern_Ireland,Wales,2.0,3.0,British_Championship,Belfast,Republic_of_Ireland,0.0,2.0,1909,True,Europe
129,236,1909-03-21,Belgium,Netherlands,1.0,4.0,Friendly,Antwerp,Belgium,0.0,2.0,1909,True,Europe
130,237,1909-04-03,England,Scotland,2.0,0.0,British_Championship,London,England,0.0,1.0,1909,True,Europe
131,238,1909-04-04,Germany,Switzerland,1.0,0.0,Friendly,Karlsruhe,Germany,0.0,1.0,1909,True,Europe
132,239,1909-04-04,Hungary,Germany,3.0,3.0,Friendly,Budapest,Hungary,0.0,0.0,1909,True,Europe
133,241,1909-05-02,Austria,Hungary,3.0,4.0,Friendly,Vienna,Austria,0.0,2.0,1909,True,Europe
134,243,1909-05-29,Hungary,England,2.0,4.0,Friendly,Budapest,Hungary,0.0,2.0,1909,True,Europe
135,244,1909-05-30,Hungary,Austria,1.0,1.0,Friendly,Budapest,Hungary,0.0,0.0,1909,True,Europe
136,247,1909-08-15,Argentina,Uruguay,2.0,1.0,Copa_Lipton,Buenos_Aires,Argentina,0.0,1.0,1909,True,America
137,248,1909-09-19,Uruguay,Argentina,2.0,2.0,Copa_Newton,Montevideo,Uruguay,0.0,0.0,1909,True,America
138,249,1909-10-10,Argentina,Uruguay,3.0,1.0,Copa_Premio_Honor_Argentino,Buenos_Aires,Argentina,0.0,1.0,1909,True,America
139,250,1909-11-07,Hungary,Austria,2.0,2.0,Friendly,Budapest,Hungary,0.0,0.0,1909,True,Europe
140,251,1910-02-12,Northern_Ireland,England,1.0,1.0,British_Championship,Belfast,Republic_of_Ireland,0.0,0.0,1910,True,Europe
141,252,1910-03-05,Scotland,Wales,1.0,0.0,British_Championship,Kilmarnock,Scotland,0.0,1.0,1910,True,Europe
142,253,1910-03-13,Belgium,Netherlands,3.0,2.0,Friendly,Antwerp,Belgium,0.0,1.0,1910,True,Europe
143,254,1910-03-14,Wales,England,0.0,1.0,British_Championship,Cardiff,Wales,0.0,2.0,1910,True,Europe
144,255,1910-03-19,Northern_Ireland,Scotland,1.0,0.0,British_Championship,Belfast,Republic_of_Ireland,0.0,1.0,1910,True,Europe
145,256,1910-04-02,Scotland,England,2.0,0.0,British_Championship,Glasgow,Scotland,0.0,1.0,1910,True,Europe
146,257,1910-04-03,France,Belgium,0.0,4.0,Friendly,Gentilly,France,0.0,2.0,1910,True,Europe
147,258,1910-04-03,Switzerland,Germany,2.0,3.0,Friendly,Basel,Switzerland,0.0,2.0,1910,True,Europe
148,262,1910-05-01,Austria,Hungary,2.0,1.0,Friendly,Vienna,Austria,0.0,1.0,1910,True,Europe
149,264,1910-05-16,Germany,Belgium,0.0,3.0,Friendly,Duisburg,Germany,0.0,2.0,1910,True,Europe
150,266,1910-05-27,Argentina,Chile,3.0,1.0,Friendly,Buenos_Aires,Argentina,0.0,1.0,1910,True,America
151,267,1910-05-29,Chile,Uruguay,0.0,3.0,Friendly,Buenos_Aires,Argentina,1.0,2.0,1910,True,America
152,270,1910-08-15,Uruguay,Argentina,3.0,1.0,Copa_Lipton,Montevideo,Uruguay,0.0,1.0,1910,True,America
153,271,1910-09-11,Chile,Argentina,0.0,3.0,Friendly,Viña_del_Mar,Chile,0.0,2.0,1910,True,America
154,272,1910-09-11,Norway,Sweden,0.0,4.0,Friendly,Kristiania,Norway,0.0,2.0,1910,True,Europe
155,273,1910-10-16,Germany,Netherlands,1.0,2.0,Friendly,Kleve,Germany,0.0,2.0,1910,True,Europe
156,274,1910-11-06,Hungary,Austria,3.0,0.0,Friendly,Budapest,Hungary,0.0,1.0,1910,True,Europe
157,275,1910-11-13,Argentina,Uruguay,1.0,1.0,Copa_Premio_Honor_Argentino,Buenos_Aires,Argentina,0.0,0.0,1910,True,America
158,277,1911-01-01,France,Hungary,0.0,3.0,Friendly,Maisons-Alfort,France,0.0,2.0,1911,True,Europe
159,278,1911-01-06,Italy,Hungary,0.0,1.0,Friendly,Milan,Italy,0.0,2.0,1911,True,Europe
160,279,1911-01-08,Switzerland,Hungary,2.0,0.0,Friendly,Zürich,Switzerland,0.0,1.0,1911,True,Europe
161,280,1911-01-28,Northern_Ireland,Wales,1.0,2.0,British_Championship,Belfast,Republic_of_Ireland,0.0,2.0,1911,True,Europe
162,281,1911-02-11,England,Northern_Ireland,2.0,1.0,British_Championship,Derby,England,0.0,1.0,1911,True,Europe
163,282,1911-03-06,Wales,Scotland,2.0,2.0,British_Championship,Cardiff,Wales,0.0,0.0,1911,True,Europe
164,283,1911-03-13,England,Wales,3.0,0.0,British_Championship,London,England,0.0,1.0,1911,True,Europe
165,284,1911-03-18,Scotland,Northern_Ireland,2.0,0.0,British_Championship,Glasgow,Scotland,0.0,1.0,1911,True,Europe
166,287,1911-04-01,England,Scotland,1.0,1.0,British_Championship,Liverpool,England,0.0,0.0,1911,True,Europe
167,288,1911-04-02,Netherlands,Belgium,3.0,1.0,Friendly,Dordrecht,Netherlands,0.0,1.0,1911,True,Europe
168,289,1911-04-09,France,Italy,2.0,2.0,Friendly,Saint-Ouen,France,0.0,0.0,1911,True,Europe
169,290,1911-04-23,Belgium,Germany,2.0,1.0,Friendly,Liège,Belgium,0.0,1.0,1911,True,Europe
170,293,1911-05-07,Austria,Hungary,3.0,1.0,Friendly,Vienna,Austria,0.0,1.0,1911,True,Europe
171,294,1911-05-07,Italy,Switzerland,2.0,2.0,Friendly,Milan,Italy,0.0,0.0,1911,True,Europe
172,295,1911-05-21,Switzerland,Italy,3.0,0.0,Friendly,La_Chaux-de-Fonds,Switzerland,0.0,1.0,1911,True,Europe
173,296,1911-06-18,Sweden,Germany,2.0,4.0,Friendly,Solna,Sweden,0.0,2.0,1911,True,Europe
174,297,1911-08-15,Argentina,Uruguay,0.0,2.0,Copa_Lipton,Buenos_Aires,Argentina,0.0,2.0,1911,True,America
175,299,1911-09-17,Uruguay,Argentina,2.0,3.0,Copa_Newton,Montevideo,Uruguay,0.0,2.0,1911,True,America
176,300,1911-10-08,Uruguay,Argentina,1.0,1.0,Copa_Premio_Honor_Uruguayo,Montevideo,Uruguay,0.0,0.0,1911,True,America
177,301,1911-10-09,Germany,Austria,1.0,2.0,Friendly,Dresden,Germany,0.0,2.0,1911,True,Europe
178,302,1911-10-22,Argentina,Uruguay,2.0,0.0,Copa_Premio_Honor_Argentino,Buenos_Aires,Argentina,0.0,1.0,1911,True,America
179,304,1911-10-29,Germany,Sweden,1.0,3.0,Friendly,Hamburg,Germany,0.0,2.0,1911,True,Europe
180,306,1911-10-29,Luxembourg,France,1.0,4.0,Friendly,Luxembourg,Luxembourg,0.0,2.0,1911,True,Europe
181,307,1911-10-29,Uruguay,Argentina,3.0,0.0,Copa_Premio_Honor_Uruguayo,Montevideo,Uruguay,0.0,1.0,1911,True,America
182,308,1911-11-05,Hungary,Austria,2.0,0.0,Friendly,Budapest,Hungary,0.0,1.0,1911,True,Europe
183,309,1911-12-17,Germany,Hungary,1.0,4.0,Friendly,Munich,Germany,0.0,2.0,1911,True,Europe
184,310,1912-01-28,France,Belgium,1.0,1.0,Friendly,Saint-Ouen,France,0.0,0.0,1912,True,Europe
185,315,1912-03-02,Scotland,Wales,1.0,0.0,British_Championship,Edinburgh,Scotland,0.0,1.0,1912,True,Europe
186,316,1912-03-10,Belgium,Netherlands,1.0,2.0,Friendly,Antwerp,Belgium,0.0,2.0,1912,True,Europe
187,317,1912-03-11,Wales,England,0.0,2.0,British_Championship,Wrexham,Wales,0.0,2.0,1912,True,Europe
188,318,1912-03-16,Northern_Ireland,Scotland,1.0,4.0,British_Championship,Belfast,Republic_of_Ireland,0.0,2.0,1912,True,Europe
189,319,1912-03-17,Italy,France,3.0,4.0,Friendly,Turin,Italy,0.0,2.0,1912,True,Europe
190,320,1912-03-23,Scotland,England,1.0,1.0,British_Championship,Glasgow,Scotland,0.0,0.0,1912,True,Europe
191,322,1912-04-13,Wales,Northern_Ireland,2.0,3.0,British_Championship,Cardiff,Wales,0.0,2.0,1912,True,Europe
192,325,1912-05-05,Austria,Hungary,1.0,1.0,Friendly,Vienna,Austria,0.0,0.0,1912,True,Europe
193,326,1912-05-05,Switzerland,Germany,1.0,2.0,Friendly,St._Gallen,Switzerland,0.0,2.0,1912,True,Europe
194,327,1912-06-16,Norway,Sweden,1.0,2.0,Friendly,Kristiania,Norway,0.0,2.0,1912,True,Europe
195,328,1912-06-20,Sweden,Hungary,2.0,2.0,Friendly,Gothenburg,Sweden,0.0,0.0,1912,True,Europe
196,332,1912-07-01,Austria,Norway,1.0,1.0,Friendly,Stockholm,Sweden,1.0,0.0,1912,True,Europe
197,333,1912-07-03,Hungary,Austria,3.0,0.0,Friendly,Stockholm,Sweden,1.0,1.0,1912,True,Europe
198,334,1912-07-03,Norway,Russia,2.0,1.0,Friendly,Stockholm,Sweden,1.0,1.0,1912,True,Europe
199,335,1912-07-05,Netherlands,Austria,3.0,1.0,Friendly,Stockholm,Sweden,1.0,1.0,1912,True,Europe
200,338,1912-08-15,Uruguay,Argentina,2.0,0.0,Copa_Lipton,Montevideo,Uruguay,0.0,1.0,1912,True,America
201,339,1912-08-25,Uruguay,Argentina,3.0,0.0,Copa_Premio_Honor_Uruguayo,Montevideo,Uruguay,0.0,1.0,1912,True,America
202,340,1912-09-22,Argentina,Uruguay,0.0,1.0,Copa_Premio_Honor_Argentino,Buenos_Aires,Argentina,0.0,2.0,1912,True,America
203,341,1912-10-06,Argentina,Uruguay,3.0,3.0,Copa_Newton,Avellaneda,Argentina,0.0,0.0,1912,True,America
204,342,1912-10-06,Denmark,Germany,3.0,1.0,Friendly,Copenhagen,Denmark,0.0,1.0,1912,True,Europe
205,345,1912-11-17,Germany,Netherlands,2.0,3.0,Friendly,Leipzig,Germany,0.0,2.0,1912,True,Europe
206,346,1912-12-01,Uruguay,Argentina,1.0,3.0,Friendly,Montevideo,Uruguay,0.0,2.0,1912,True,America
207,348,1912-12-22,Italy,Austria,1.0,3.0,Friendly,Genoa,Italy,0.0,2.0,1912,True,Europe
208,349,1913-01-12,France,Italy,1.0,0.0,Friendly,Saint-Ouen,France,0.0,1.0,1913,True,Europe
209,350,1913-01-18,Northern_Ireland,Wales,0.0,1.0,British_Championship,Belfast,Republic_of_Ireland,0.0,2.0,1913,True,Europe
210,351,1913-02-15,Northern_Ireland,England,2.0,1.0,British_Championship,Belfast,Republic_of_Ireland,0.0,1.0,1913,True,Europe
211,352,1913-02-16,Belgium,France,3.0,0.0,Friendly,Brussels,Belgium,0.0,1.0,1913,True,Europe
212,353,1913-03-03,Wales,Scotland,0.0,0.0,British_Championship,Wrexham,Wales,0.0,0.0,1913,True,Europe
213,354,1913-03-09,Belgium,Netherlands,3.0,3.0,Friendly,Antwerp,Belgium,0.0,0.0,1913,True,Europe
214,355,1913-03-09,Switzerland,France,1.0,4.0,Friendly,Geneva,Switzerland,0.0,2.0,1913,True,Europe
215,356,1913-03-15,Northern_Ireland,Scotland,1.0,2.0,British_Championship,Dublin,Republic_of_Ireland,0.0,2.0,1913,True,Europe
216,358,1913-04-05,England,Scotland,1.0,0.0,British_Championship,London,England,0.0,1.0,1913,True,Europe
217,360,1913-04-20,Netherlands,Belgium,2.0,4.0,Friendly,Zwolle,Netherlands,0.0,2.0,1913,True,Europe
218,361,1913-04-27,Austria,Hungary,1.0,4.0,Friendly,Vienna,Austria,0.0,2.0,1913,True,Europe
219,362,1913-05-01,Italy,Belgium,1.0,0.0,Friendly,Turin,Italy,0.0,1.0,1913,True,Europe
220,363,1913-05-04,Russia,Sweden,1.0,4.0,Friendly,Moscow,Russia,0.0,2.0,1913,True,Europe
221,364,1913-05-04,Switzerland,Belgium,1.0,2.0,Friendly,Basel,Switzerland,0.0,2.0,1913,True,Europe
222,365,1913-05-18,Germany,Switzerland,1.0,2.0,Friendly,Freiburg,Germany,0.0,2.0,1913,True,Europe
223,366,1913-05-18,Hungary,Sweden,2.0,0.0,Friendly,Budapest,Hungary,0.0,1.0,1913,True,Europe
224,369,1913-06-15,Argentina,Uruguay,1.0,1.0,Friendly,Avellaneda,Argentina,0.0,0.0,1913,True,America
225,370,1913-06-15,Austria,Italy,2.0,0.0,Friendly,Vienna,Austria,0.0,1.0,1913,True,Europe
226,371,1913-07-09,Argentina,Uruguay,2.0,1.0,Friendly,Avellaneda,Argentina,0.0,1.0,1913,True,America
227,373,1913-08-31,Argentina,Uruguay,2.0,0.0,Copa_Premio_Honor_Argentino,Buenos_Aires,Argentina,0.0,1.0,1913,True,America
228,374,1913-09-14,Russia,Norway,1.0,1.0,Friendly,Moscow,Russia,0.0,0.0,1913,True,Europe
229,375,1913-09-21,Chile,Argentina,0.0,2.0,Friendly,Viña_del_Mar,Chile,0.0,2.0,1913,True,America
230,377,1913-10-05,Uruguay,Argentina,1.0,0.0,Copa_Premio_Honor_Uruguayo,Montevideo,Uruguay,0.0,1.0,1913,True,America
231,378,1913-10-26,Germany,Denmark,1.0,4.0,Friendly,Hamburg,Germany,0.0,2.0,1913,True,Europe
232,380,1913-10-26,Norway,Sweden,1.0,1.0,Friendly,Kristiania,Norway,0.0,0.0,1913,True,Europe
233,381,1913-10-26,Uruguay,Argentina,1.0,0.0,Copa_Newton,Montevideo,Uruguay,0.0,1.0,1913,True,America
234,382,1913-11-02,Belgium,Switzerland,2.0,0.0,Friendly,Verviers,Belgium,0.0,1.0,1913,True,Europe
235,384,1914-01-11,Italy,Austria,0.0,0.0,Friendly,Milan,Italy,0.0,0.0,1914,True,Europe
236,385,1914-01-19,Wales,Northern_Ireland,1.0,2.0,British_Championship,Wrexham,Wales,0.0,2.0,1914,True,Europe
237,388,1914-02-14,England,Northern_Ireland,0.0,3.0,British_Championship,Middlesbrough,England,0.0,2.0,1914,True,Europe
238,389,1914-02-28,Scotland,Wales,0.0,0.0,British_Championship,Glasgow,Scotland,0.0,0.0,1914,True,Europe
239,390,1914-03-08,France,Switzerland,2.0,2.0,Friendly,Saint-Ouen,France,0.0,0.0,1914,True,Europe
240,391,1914-03-14,Northern_Ireland,Scotland,1.0,1.0,British_Championship,Belfast,Republic_of_Ireland,0.0,0.0,1914,True,Europe
241,392,1914-03-15,Belgium,Netherlands,2.0,4.0,Friendly,Antwerp,Belgium,0.0,2.0,1914,True,Europe
