,home_team,away_team,home_score,away_score,tournament,country,neutral,outcome,year
50,Scotland,Northern Ireland,4.0,1.0,British Championship,Scotland,False,Home,1887
51,England,Wales,4.0,0.0,British Championship,England,False,Home,1887
52,Northern Ireland,Wales,4.0,1.0,British Championship,Republic of Ireland,False,Home,1887
53,England,Scotland,2.0,3.0,British Championship,England,False,Away,1887
54,Wales,Scotland,0.0,2.0,British Championship,Wales,False,Away,1887
55,England,Wales,5.0,1.0,British Championship,England,False,Home,1888
56,Wales,Northern Ireland,11.0,0.0,British Championship,Wales,False,Home,1888
57,Scotland,Wales,5.0,1.0,British Championship,Scotland,False,Home,1888
58,Scotland,England,0.0,5.0,British Championship,Scotland,False,Away,1888
59,Northern Ireland,Scotland,2.0,10.0,British Championship,Republic of Ireland,False,Away,1888
60,Northern Ireland,England,1.0,5.0,British Championship,Republic of Ireland,False,Away,1888
61,Scotland,Canada,4.0,0.0,Friendly,Scotland,False,Home,1888
62,England,Wales,4.0,1.0,British Championship,England,False,Home,1889
63,England,Northern Ireland,6.0,1.0,British Championship,England,False,Home,1889
64,Scotland,Northern Ireland,7.0,0.0,British Championship,Scotland,False,Home,1889
65,England,Scotland,2.0,3.0,British Championship,England,False,Away,1889
66,Wales,Scotland,0.0,0.0,British Championship,Wales,False,Draw,1889
67,Northern Ireland,Wales,1.0,3.0,British Championship,Republic of Ireland,False,Away,1889
68,Wales,Northern Ireland,5.0,2.0,British Championship,England,True,Home,1890
69,Northern Ireland,England,1.0,9.0,British Championship,Republic of Ireland,False,Away,1890
70,Wales,England,1.0,3.0,British Championship,Wales,False,Away,1890
71,Scotland,Wales,5.0,0.0,British Championship,Scotland,False,Home,1890
72,Northern Ireland,Scotland,1.0,4.0,British Championship,Republic of Ireland,False,Away,1890
73,Scotland,England,1.0,1.0,British Championship,Scotland,False,Draw,1890
74,Northern Ireland,Wales,7.0,2.0,British Championship,Republic of Ireland,False,Home,1891
75,England,Wales,4.0,1.0,British Championship,England,False,Home,1891
76,England,Northern Ireland,6.0,1.0,British Championship,England,False,Home,1891
77,Wales,Scotland,3.0,4.0,British Championship,Wales,False,Away,1891
78,Scotland,Northern Ireland,2.0,1.0,British Championship,Scotland,False,Home,1891
79,England,Scotland,2.0,1.0,British Championship,England,False,Home,1891
80,Wales,Northern Ireland,1.0,1.0,British Championship,Wales,False,Draw,1892
81,Northern Ireland,England,0.0,2.0,British Championship,Republic of Ireland,False,Away,1892
82,Wales,England,0.0,2.0,British Championship,Wales,False,Away,1892
83,Northern Ireland,Scotland,2.0,3.0,British Championship,Republic of Ireland,False,Away,1892
84,Scotland,Wales,6.0,1.0,British Championship,Scotland,False,Home,1892
85,Scotland,England,1.0,4.0,British Championship,Scotland,False,Away,1892
86,England,Northern Ireland,6.0,1.0,British Championship,England,False,Home,1893
87,England,Wales,6.0,0.0,British Championship,England,False,Home,1893
88,Wales,Scotland,0.0,8.0,British Championship,Wales,False,Away,1893
89,Scotland,Northern Ireland,6.0,1.0,British Championship,Scotland,False,Home,1893
90,England,Scotland,5.0,2.0,British Championship,England,False,Home,1893
91,Wales,Northern Ireland,4.0,1.0,British Championship,Wales,False,Home,1894
92,Northern Ireland,England,2.0,2.0,British Championship,Republic of Ireland,False,Draw,1894
93,Wales,England,1.0,5.0,British Championship,Wales,False,Away,1894
94,Scotland,Wales,5.0,2.0,British Championship,Scotland,False,Home,1894
95,Northern Ireland,Scotland,1.0,2.0,British Championship,Republic of Ireland,False,Away,1894
96,Scotland,England,2.0,2.0,British Championship,Scotland,False,Draw,1894
97,England,Northern Ireland,9.0,0.0,British Championship,England,False,Home,1895
98,Northern Ireland,Wales,2.0,2.0,British Championship,Republic of Ireland,False,Draw,1895
99,England,Wales,1.0,1.0,British Championship,England,False,Draw,1895
100,Wales,Scotland,2.0,2.0,British Championship,Wales,False,Draw,1895
101,Scotland,Northern Ireland,3.0,1.0,British Championship,Scotland,False,Home,1895
102,England,Scotland,3.0,0.0,British Championship,England,False,Home,1895
103,Wales,Northern Ireland,6.0,1.0,British Championship,Wales,False,Home,1896
104,Northern Ireland,England,0.0,2.0,British Championship,Republic of Ireland,False,Away,1896
105,Wales,England,1.0,9.0,British Championship,Wales,False,Away,1896
106,Scotland,Wales,4.0,0.0,British Championship,Scotland,False,Home,1896
107,Northern Ireland,Scotland,3.0,3.0,British Championship,Republic of Ireland,False,Draw,1896
108,Scotland,England,2.0,1.0,British Championship,Scotland,False,Home,1896
109,England,Northern Ireland,6.0,0.0,British Championship,England,False,Home,1897
110,Northern Ireland,Wales,4.0,3.0,British Championship,Republic of Ireland,False,Home,1897
111,Wales,Scotland,2.0,2.0,British Championship,Wales,False,Draw,1897
112,Scotland,Northern Ireland,5.0,1.0,British Championship,Scotland,False,Home,1897
113,England,Wales,4.0,0.0,British Championship,England,False,Home,1897
114,England,Scotland,1.0,2.0,British Championship,England,False,Away,1897
115,Wales,Northern Ireland,0.0,1.0,British Championship,Wales,False,Away,1898
116,Northern Ireland,England,2.0,3.0,British Championship,Republic of Ireland,False,Away,1898
117,Scotland,Wales,5.0,2.0,British Championship,Scotland,False,Home,1898
118,Northern Ireland,Scotland,0.0,3.0,British Championship,Republic of Ireland,False,Away,1898
119,Wales,England,0.0,3.0,British Championship,Wales,False,Away,1898
120,Scotland,England,1.0,3.0,British Championship,Scotland,False,Away,1898
121,England,Northern Ireland,13.0,2.0,British Championship,England,False,Home,1899
122,Northern Ireland,Wales,1.0,0.0,British Championship,Republic of Ireland,False,Home,1899
123,Wales,Scotland,0.0,6.0,British Championship,Wales,False,Away,1899
124,England,Wales,4.0,0.0,British Championship,England,False,Home,1899
125,Scotland,Northern Ireland,9.0,1.0,British Championship,Scotland,False,Home,1899
126,England,Scotland,2.0,1.0,British Championship,England,False,Home,1899
127,Scotland,Wales,5.0,2.0,British Championship,Scotland,False,Home,1900
128,Wales,Northern Ireland,2.0,0.0,British Championship,Wales,False,Home,1900
129,Northern Ireland,Scotland,0.0,3.0,British Championship,Republic of Ireland,False,Away,1900
130,Northern Ireland,England,0.0,2.0,British Championship,Republic of Ireland,False,Away,1900
131,Wales,England,1.0,1.0,British Championship,Wales,False,Draw,1900
132,Scotland,England,4.0,1.0,British Championship,Scotland,False,Home,1900
133,Scotland,Northern Ireland,11.0,0.0,British Championship,Scotland,False,Home,1901
134,Wales,Scotland,1.0,1.0,British Championship,Wales,False,Draw,1901
135,England,Northern Ireland,3.0,0.0,British Championship,England,False,Home,1901
136,England,Wales,6.0,0.0,British Championship,England,False,Home,1901
137,Northern Ireland,Wales,0.0,1.0,British Championship,Republic of Ireland,False,Away,1901
138,England,Scotland,2.0,2.0,British Championship,England,False,Draw,1901
139,Wales,Northern Ireland,0.0,3.0,British Championship,Wales,False,Away,1902
140,Northern Ireland,Scotland,1.0,5.0,British Championship,Republic of Ireland,False,Away,1902
141,Wales,England,0.0,0.0,British Championship,Wales,False,Draw,1902
142,Scotland,Wales,5.0,1.0,British Championship,Scotland,False,Home,1902
143,Northern Ireland,England,0.0,1.0,British Championship,Republic of Ireland,False,Away,1902
144,England,Scotland,2.0,2.0,British Championship,England,False,Draw,1902
145,Uruguay,Argentina,0.0,6.0,Friendly,Uruguay,False,Away,1902
146,Austria,Hungary,5.0,0.0,Friendly,Austria,False,Home,1902
147,England,Northern Ireland,4.0,0.0,British Championship,England,False,Home,1903
148,England,Wales,2.0,1.0,British Championship,England,False,Home,1903
149,Wales,Scotland,0.0,1.0,British Championship,Wales,False,Away,1903
150,Scotland,Northern Ireland,0.0,2.0,British Championship,Scotland,False,Away,1903
151,Northern Ireland,Wales,2.0,0.0,British Championship,Republic of Ireland,False,Home,1903
152,England,Scotland,1.0,2.0,British Championship,England,False,Away,1903
153,Hungary,Czechoslovakia,2.0,1.0,Friendly,Hungary,False,Home,1903
154,Hungary,Austria,3.0,2.0,Friendly,Hungary,False,Home,1903
155,Argentina,Uruguay,2.0,3.0,Friendly,Argentina,False,Away,1903
156,Austria,Hungary,4.0,2.0,Friendly,Austria,False,Home,1903
157,Wales,England,2.0,2.0,British Championship,Wales,False,Draw,1904
158,Northern Ireland,England,1.0,3.0,British Championship,Republic of Ireland,False,Away,1904
159,Scotland,Wales,1.0,1.0,British Championship,Scotland,False,Draw,1904
160,Wales,Northern Ireland,0.0,1.0,British Championship,Wales,False,Away,1904
161,Northern Ireland,Scotland,1.0,1.0,British Championship,Republic of Ireland,False,Draw,1904
162,Scotland,England,0.0,1.0,British Championship,Scotland,False,Away,1904
163,Belgium,France,3.0,3.0,Friendly,Belgium,False,Draw,1904
164,Hungary,Austria,3.0,0.0,Friendly,Hungary,False,Home,1904
165,Austria,Hungary,5.0,4.0,Friendly,Austria,False,Home,1904
166,France,Switzerland,1.0,0.0,Friendly,France,False,Home,1905
167,England,Northern Ireland,1.0,1.0,British Championship,England,False,Draw,1905
168,Wales,Scotland,3.0,1.0,British Championship,Wales,False,Home,1905
169,Scotland,Northern Ireland,4.0,0.0,British Championship,Scotland,False,Home,1905
170,England,Wales,3.0,1.0,British Championship,England,False,Home,1905
171,England,Scotland,1.0,0.0,British Championship,England,False,Home,1905
172,Northern Ireland,Wales,2.0,2.0,British Championship,Republic of Ireland,False,Draw,1905
173,Hungary,Austria,0.0,0.0,Friendly,Hungary,False,Draw,1905
174,Belgium,Netherlands,1.0,4.0,Friendly,Belgium,False,Away,1905
175,Belgium,France,7.0,0.0,Friendly,Belgium,False,Home,1905
176,Netherlands,Belgium,4.0,0.0,Friendly,Netherlands,False,Home,1905
177,Argentina,Uruguay,0.0,0.0,Copa Lipton,Argentina,False,Draw,1905
178,Northern Ireland,England,0.0,5.0,British Championship,Republic of Ireland,False,Away,1906
179,Scotland,Wales,0.0,2.0,British Championship,Scotland,False,Away,1906
180,Northern Ireland,Scotland,0.0,1.0,British Championship,Republic of Ireland,False,Away,1906
181,Wales,England,0.0,1.0,British Championship,Wales,False,Away,1906
182,Hungary,Czechoslovakia,1.0,1.0,Friendly,Hungary,False,Draw,1906
183,Wales,Northern Ireland,4.0,4.0,British Championship,Wales,False,Draw,1906
184,Scotland,England,2.0,1.0,British Championship,Scotland,False,Home,1906
185,France,Belgium,0.0,5.0,Friendly,France,False,Away,1906
186,Belgium,Netherlands,5.0,0.0,Friendly,Belgium,False,Home,1906
187,Netherlands,Belgium,2.0,3.0,Friendly,Netherlands,False,Away,1906
188,Uruguay,Argentina,0.0,2.0,Copa Lipton,Uruguay,False,Away,1906
189,Czechoslovakia,Hungary,4.0,4.0,Friendly,Bohemia,False,Draw,1906
190,Argentina,Uruguay,2.0,1.0,Copa Newton,Argentina,False,Home,1906
191,Hungary,Austria,3.0,1.0,Friendly,Hungary,False,Home,1906
192,England,Northern Ireland,1.0,0.0,British Championship,England,False,Home,1907
193,Northern Ireland,Wales,2.0,3.0,British Championship,Republic of Ireland,False,Away,1907
194,Wales,Scotland,1.0,0.0,British Championship,Wales,False,Home,1907
195,Scotland,Northern Ireland,3.0,0.0,British Championship,Scotland,False,Home,1907
196,England,Wales,1.0,1.0,British Championship,England,False,Draw,1907
197,England,Scotland,1.0,1.0,British Championship,England,False,Draw,1907
198,Hungary,Czechoslovakia,5.0,2.0,Friendly,Hungary,False,Home,1907
199,Belgium,Netherlands,1.0,3.0,Friendly,Belgium,False,Away,1907
200,Belgium,France,1.0,2.0,Friendly,Belgium,False,Away,1907
201,Austria,Hungary,3.0,1.0,Friendly,Austria,False,Home,1907
202,Netherlands,Belgium,1.0,2.0,Friendly,Netherlands,False,Away,1907
203,Czechoslovakia,Hungary,5.0,3.0,Friendly,Bohemia,False,Home,1907
204,Hungary,Austria,4.0,1.0,Friendly,Hungary,False,Home,1907
205,Northern Ireland,England,1.0,3.0,British Championship,Republic of Ireland,False,Away,1908
206,Scotland,Wales,2.0,1.0,British Championship,Scotland,False,Home,1908
207,Switzerland,France,1.0,2.0,Friendly,Switzerland,False,Away,1908
208,Northern Ireland,Scotland,0.0,5.0,British Championship,Republic of Ireland,False,Away,1908
209,Wales,England,1.0,7.0,British Championship,Wales,False,Away,1908
210,Belgium,Netherlands,1.0,4.0,Friendly,Belgium,False,Away,1908
211,Scotland,England,1.0,1.0,British Championship,Scotland,False,Draw,1908
212,Hungary,Czechoslovakia,5.0,2.0,Friendly,Hungary,False,Home,1908
213,Switzerland,Germany,5.0,3.0,Friendly,Switzerland,False,Home,1908
214,Wales,Northern Ireland,0.0,1.0,British Championship,Wales,False,Away,1908
215,France,Belgium,1.0,2.0,Friendly,France,False,Away,1908
216,Netherlands,Belgium,3.0,1.0,Friendly,Netherlands,False,Home,1908
217,Austria,Hungary,4.0,0.0,Friendly,Austria,False,Home,1908
218,Netherlands,France,4.0,1.0,Friendly,Netherlands,False,Home,1908
219,Austria,England,1.0,6.0,Friendly,Austria,False,Away,1908
220,Austria,Germany,3.0,2.0,Friendly,Austria,False,Home,1908
221,Austria,England,1.0,11.0,Friendly,Austria,False,Away,1908
222,Hungary,England,0.0,7.0,Friendly,Hungary,False,Away,1908
223,Czechoslovakia,England,0.0,4.0,Friendly,Bohemia,False,Away,1908
224,Sweden,Norway,11.0,3.0,Friendly,Sweden,False,Home,1908
225,Uruguay,Argentina,2.0,2.0,Copa Lipton,Uruguay,False,Draw,1908
226,Argentina,Uruguay,2.0,1.0,Copa Newton,Argentina,False,Home,1908
227,Argentina,Uruguay,0.0,1.0,Copa Premio Honor Argentino,Argentina,False,Away,1908
228,Netherlands,Sweden,5.0,3.0,Friendly,Netherlands,False,Home,1908
229,Belgium,Sweden,2.0,1.0,Friendly,Belgium,False,Home,1908
230,Hungary,Austria,5.0,3.0,Friendly,Hungary,False,Home,1908
231,England,Northern Ireland,4.0,0.0,British Championship,England,False,Home,1909
232,Wales,Scotland,3.0,2.0,British Championship,Wales,False,Home,1909
233,England,Wales,2.0,0.0,British Championship,England,False,Home,1909
234,Scotland,Northern Ireland,5.0,0.0,British Championship,Scotland,False,Home,1909
235,Northern Ireland,Wales,2.0,3.0,British Championship,Republic of Ireland,False,Away,1909
236,Belgium,Netherlands,1.0,4.0,Friendly,Belgium,False,Away,1909
237,England,Scotland,2.0,0.0,British Championship,England,False,Home,1909
238,Germany,Switzerland,1.0,0.0,Friendly,Germany,False,Home,1909
239,Hungary,Germany,3.0,3.0,Friendly,Hungary,False,Draw,1909
240,Netherlands,Belgium,4.0,1.0,Friendly,Netherlands,False,Home,1909
241,Austria,Hungary,3.0,4.0,Friendly,Austria,False,Away,1909
242,Belgium,France,5.0,2.0,Friendly,Belgium,False,Home,1909
243,Hungary,England,2.0,4.0,Friendly,Hungary,False,Away,1909
244,Hungary,Austria,1.0,1.0,Friendly,Hungary,False,Draw,1909
245,Hungary,England,2.0,8.0,Friendly,Hungary,False,Away,1909
246,Austria,England,1.0,8.0,Friendly,Austria,False,Away,1909
247,Argentina,Uruguay,2.0,1.0,Copa Lipton,Argentina,False,Home,1909
248,Uruguay,Argentina,2.0,2.0,Copa Newton,Uruguay,False,Draw,1909
249,Argentina,Uruguay,3.0,1.0,Copa Premio Honor Argentino,Argentina,False,Home,1909
250,Hungary,Austria,2.0,2.0,Friendly,Hungary,False,Draw,1909
251,Northern Ireland,England,1.0,1.0,British Championship,Republic of Ireland,False,Draw,1910
252,Scotland,Wales,1.0,0.0,British Championship,Scotland,False,Home,1910
253,Belgium,Netherlands,3.0,2.0,Friendly,Belgium,False,Home,1910
254,Wales,England,0.0,1.0,British Championship,Wales,False,Away,1910
255,Northern Ireland,Scotland,1.0,0.0,British Championship,Republic of Ireland,False,Home,1910
256,Scotland,England,2.0,0.0,British Championship,Scotland,False,Home,1910
257,France,Belgium,0.0,4.0,Friendly,France,False,Away,1910
258,Switzerland,Germany,2.0,3.0,Friendly,Switzerland,False,Away,1910
259,Netherlands,Belgium,7.0,0.0,Friendly,Netherlands,False,Home,1910
260,Wales,Northern Ireland,4.0,1.0,British Championship,Wales,False,Home,1910
261,Netherlands,Germany,4.0,2.0,Friendly,Netherlands,False,Home,1910
262,Austria,Hungary,2.0,1.0,Friendly,Austria,False,Home,1910
263,Italy,France,6.0,2.0,Friendly,Italy,False,Home,1910
264,Germany,Belgium,0.0,3.0,Friendly,Germany,False,Away,1910
265,Hungary,Italy,6.0,1.0,Friendly,Hungary,False,Home,1910
266,Argentina,Chile,3.0,1.0,Friendly,Argentina,False,Home,1910
267,Chile,Uruguay,0.0,3.0,Friendly,Argentina,True,Away,1910
268,Argentina,Chile,5.0,1.0,Friendly,Argentina,False,Home,1910
269,Argentina,Uruguay,4.0,1.0,Friendly,Argentina,False,Home,1910
270,Uruguay,Argentina,3.0,1.0,Copa Lipton,Uruguay,False,Home,1910
271,Chile,Argentina,0.0,3.0,Friendly,Chile,False,Away,1910
272,Norway,Sweden,0.0,4.0,Friendly,Norway,False,Away,1910
273,Germany,Netherlands,1.0,2.0,Friendly,Germany,False,Away,1910
274,Hungary,Austria,3.0,0.0,Friendly,Hungary,False,Home,1910
275,Argentina,Uruguay,1.0,1.0,Copa Premio Honor Argentino,Argentina,False,Draw,1910
276,Argentina,Uruguay,2.0,6.0,Copa Premio Honor Argentino,Argentina,False,Away,1910
277,France,Hungary,0.0,3.0,Friendly,France,False,Away,1911
278,Italy,Hungary,0.0,1.0,Friendly,Italy,False,Away,1911
279,Switzerland,Hungary,2.0,0.0,Friendly,Switzerland,False,Home,1911
280,Northern Ireland,Wales,1.0,2.0,British Championship,Republic of Ireland,False,Away,1911
281,England,Northern Ireland,2.0,1.0,British Championship,England,False,Home,1911
282,Wales,Scotland,2.0,2.0,British Championship,Wales,False,Draw,1911
283,England,Wales,3.0,0.0,British Championship,England,False,Home,1911
284,Scotland,Northern Ireland,2.0,0.0,British Championship,Scotland,False,Home,1911
285,Belgium,Netherlands,1.0,5.0,Friendly,Belgium,False,Away,1911
286,Germany,Switzerland,6.0,2.0,Friendly,Germany,False,Home,1911
287,England,Scotland,1.0,1.0,British Championship,England,False,Draw,1911
288,Netherlands,Belgium,3.0,1.0,Friendly,Netherlands,False,Home,1911
289,France,Italy,2.0,2.0,Friendly,France,False,Draw,1911
290,Belgium,Germany,2.0,1.0,Friendly,Belgium,False,Home,1911
291,Switzerland,France,5.0,2.0,Friendly,Switzerland,False,Home,1911
292,Belgium,France,7.0,1.0,Friendly,Belgium,False,Home,1911
293,Austria,Hungary,3.0,1.0,Friendly,Austria,False,Home,1911
294,Italy,Switzerland,2.0,2.0,Friendly,Italy,False,Draw,1911
295,Switzerland,Italy,3.0,0.0,Friendly,Switzerland,False,Home,1911
296,Sweden,Germany,2.0,4.0,Friendly,Sweden,False,Away,1911
297,Argentina,Uruguay,0.0,2.0,Copa Lipton,Argentina,False,Away,1911
298,Sweden,Norway,4.0,1.0,Friendly,Sweden,False,Home,1911
299,Uruguay,Argentina,2.0,3.0,Copa Newton,Uruguay,False,Away,1911
300,Uruguay,Argentina,1.0,1.0,Copa Premio Honor Uruguayo,Uruguay,False,Draw,1911
301,Germany,Austria,1.0,2.0,Friendly,Germany,False,Away,1911
302,Argentina,Uruguay,2.0,0.0,Copa Premio Honor Argentino,Argentina,False,Home,1911
303,Finland,Sweden,2.0,5.0,Friendly,Finland,False,Away,1911
304,Germany,Sweden,1.0,3.0,Friendly,Germany,False,Away,1911
305,Hungary,Switzerland,9.0,0.0,Friendly,Hungary,False,Home,1911
306,Luxembourg,France,1.0,4.0,Friendly,Luxembourg,False,Away,1911
307,Uruguay,Argentina,3.0,0.0,Copa Premio Honor Uruguayo,Uruguay,False,Home,1911
308,Hungary,Austria,2.0,0.0,Friendly,Hungary,False,Home,1911
309,Germany,Hungary,1.0,4.0,Friendly,Germany,False,Away,1911
310,France,Belgium,1.0,1.0,Friendly,France,False,Draw,1912
311,Northern Ireland,England,1.0,6.0,British Championship,Republic of Ireland,False,Away,1912
312,France,Catalonia,7.0,0.0,Friendly,France,False,Home,1912
313,France,Switzerland,4.0,1.0,Friendly,France,False,Home,1912
314,Belgium,Switzerland,9.0,2.0,Friendly,Belgium,False,Home,1912
315,Scotland,Wales,1.0,0.0,British Championship,Scotland,False,Home,1912
316,Belgium,Netherlands,1.0,2.0,Friendly,Belgium,False,Away,1912
317,Wales,England,0.0,2.0,British Championship,Wales,False,Away,1912
318,Northern Ireland,Scotland,1.0,4.0,British Championship,Republic of Ireland,False,Away,1912
319,Italy,France,3.0,4.0,Friendly,Italy,False,Away,1912
320,Scotland,England,1.0,1.0,British Championship,Scotland,False,Draw,1912
321,Netherlands,Germany,5.0,5.0,Friendly,Netherlands,False,Draw,1912
322,Wales,Northern Ireland,2.0,3.0,British Championship,Wales,False,Away,1912
323,Hungary,Germany,4.0,4.0,Friendly,Hungary,False,Draw,1912
324,Netherlands,Belgium,4.0,3.0,Friendly,Netherlands,False,Home,1912
325,Austria,Hungary,1.0,1.0,Friendly,Austria,False,Draw,1912
326,Switzerland,Germany,1.0,2.0,Friendly,Switzerland,False,Away,1912
327,Norway,Sweden,1.0,2.0,Friendly,Norway,False,Away,1912
328,Sweden,Hungary,2.0,2.0,Friendly,Sweden,False,Draw,1912
329,Norway,Hungary,0.0,6.0,Friendly,Norway,False,Away,1912
330,Sweden,Finland,7.0,1.0,Friendly,Sweden,False,Home,1912
331,Austria,Italy,5.0,1.0,Friendly,Sweden,True,Home,1912
332,Austria,Norway,1.0,1.0,Friendly,Sweden,True,Draw,1912
333,Hungary,Austria,3.0,0.0,Friendly,Sweden,True,Home,1912
334,Norway,Russia,2.0,1.0,Friendly,Sweden,True,Home,1912
335,Netherlands,Austria,3.0,1.0,Friendly,Sweden,True,Home,1912
336,Russia,Hungary,0.0,9.0,Friendly,Russia,False,Away,1912
337,Russia,Hungary,0.0,12.0,Friendly,Russia,False,Away,1912
338,Uruguay,Argentina,2.0,0.0,Copa Lipton,Uruguay,False,Home,1912
339,Uruguay,Argentina,3.0,0.0,Copa Premio Honor Uruguayo,Uruguay,False,Home,1912
340,Argentina,Uruguay,0.0,1.0,Copa Premio Honor Argentino,Argentina,False,Away,1912
341,Argentina,Uruguay,3.0,3.0,Copa Newton,Argentina,False,Draw,1912
342,Denmark,Germany,3.0,1.0,Friendly,Denmark,False,Home,1912
343,Hungary,Austria,4.0,0.0,Friendly,Hungary,False,Home,1912
344,Sweden,Norway,4.0,2.0,Friendly,Sweden,False,Home,1912
345,Germany,Netherlands,2.0,3.0,Friendly,Germany,False,Away,1912
346,Uruguay,Argentina,1.0,3.0,Friendly,Uruguay,False,Away,1912
347,Catalonia,France,1.0,0.0,Friendly,Spain,False,Home,1912
348,Italy,Austria,1.0,3.0,Friendly,Italy,False,Away,1912
349,France,Italy,1.0,0.0,Friendly,France,False,Home,1913
350,Northern Ireland,Wales,0.0,1.0,British Championship,Republic of Ireland,False,Away,1913
351,Northern Ireland,England,2.0,1.0,British Championship,Republic of Ireland,False,Home,1913
352,Belgium,France,3.0,0.0,Friendly,Belgium,False,Home,1913
353,Wales,Scotland,0.0,0.0,British Championship,Wales,False,Draw,1913
354,Belgium,Netherlands,3.0,3.0,Friendly,Belgium,False,Draw,1913
355,Switzerland,France,1.0,4.0,Friendly,Switzerland,False,Away,1913
356,Northern Ireland,Scotland,1.0,2.0,British Championship,Republic of Ireland,False,Away,1913
357,England,Wales,4.0,3.0,British Championship,England,False,Home,1913
358,England,Scotland,1.0,0.0,British Championship,England,False,Home,1913
359,France,Luxembourg,8.0,0.0,Friendly,France,False,Home,1913
360,Netherlands,Belgium,2.0,4.0,Friendly,Netherlands,False,Away,1913
361,Austria,Hungary,1.0,4.0,Friendly,Austria,False,Away,1913
362,Italy,Belgium,1.0,0.0,Friendly,Italy,False,Home,1913
363,Russia,Sweden,1.0,4.0,Friendly,Russia,False,Away,1913
364,Switzerland,Belgium,1.0,2.0,Friendly,Switzerland,False,Away,1913
365,Germany,Switzerland,1.0,2.0,Friendly,Germany,False,Away,1913
366,Hungary,Sweden,2.0,0.0,Friendly,Hungary,False,Home,1913
367,Denmark,Sweden,8.0,0.0,Friendly,Denmark,False,Home,1913
368,Sweden,Norway,9.0,0.0,Friendly,Sweden,False,Home,1913
369,Argentina,Uruguay,1.0,1.0,Friendly,Argentina,False,Draw,1913
370,Austria,Italy,2.0,0.0,Friendly,Austria,False,Home,1913
371,Argentina,Uruguay,2.0,1.0,Friendly,Argentina,False,Home,1913
372,Argentina,Uruguay,4.0,0.0,Copa Lipton,Argentina,False,Home,1913
373,Argentina,Uruguay,2.0,0.0,Copa Premio Honor Argentino,Argentina,False,Home,1913
374,Russia,Norway,1.0,1.0,Friendly,Russia,False,Draw,1913
375,Chile,Argentina,0.0,2.0,Friendly,Chile,False,Away,1913
376,Sweden,Denmark,0.0,10.0,Friendly,Sweden,False,Away,1913
377,Uruguay,Argentina,1.0,0.0,Copa Premio Honor Uruguayo,Uruguay,False,Home,1913
378,Germany,Denmark,1.0,4.0,Friendly,Germany,False,Away,1913
379,Hungary,Austria,4.0,3.0,Friendly,Hungary,False,Home,1913
380,Norway,Sweden,1.0,1.0,Friendly,Norway,False,Draw,1913
381,Uruguay,Argentina,1.0,0.0,Copa Newton,Uruguay,False,Home,1913
382,Belgium,Switzerland,2.0,0.0,Friendly,Belgium,False,Home,1913
383,Belgium,Germany,6.0,2.0,Friendly,Belgium,False,Home,1913
384,Italy,Austria,0.0,0.0,Friendly,Italy,False,Draw,1914
385,Wales,Northern Ireland,1.0,2.0,British Championship,Wales,False,Away,1914
386,France,Belgium,4.0,3.0,Friendly,France,False,Home,1914
387,Luxembourg,France,5.0,4.0,Friendly,Luxembourg,False,Home,1914
388,England,Northern Ireland,0.0,3.0,British Championship,England,False,Away,1914
389,Scotland,Wales,0.0,0.0,British Championship,Scotland,False,Draw,1914
390,France,Switzerland,2.0,2.0,Friendly,France,False,Draw,1914
391,Northern Ireland,Scotland,1.0,1.0,British Championship,Republic of Ireland,False,Draw,1914
392,Belgium,Netherlands,2.0,4.0,Friendly,Belgium,False,Away,1914
393,Wales,England,0.0,2.0,British Championship,Wales,False,Away,1914
394,Italy,France,2.0,0.0,Friendly,Italy,False,Home,1914
395,Italy,Switzerland,1.0,1.0,Friendly,Italy,False,Draw,1914
396,Netherlands,Germany,4.0,4.0,Friendly,Netherlands,False,Draw,1914
397,Scotland,England,3.0,1.0,British Championship,Scotland,False,Home,1914
398,Netherlands,Belgium,4.0,2.0,Friendly,Netherlands,False,Home,1914
399,Austria,Hungary,2.0,0.0,Friendly,Austria,False,Home,1914
400,Denmark,Netherlands,4.0,3.0,Friendly,Denmark,False,Home,1914
401,Switzerland,Italy,0.0,1.0,Friendly,Switzerland,False,Away,1914
402,Sweden,Finland,4.0,3.0,Friendly,Sweden,False,Home,1914
403,Hungary,France,5.0,1.0,Friendly,Hungary,False,Home,1914
404,Sweden,Hungary,1.0,1.0,Friendly,Sweden,False,Draw,1914
405,Norway,Sweden,0.0,1.0,Friendly,Norway,False,Away,1914
406,Sweden,Russia,2.0,2.0,Friendly,Sweden,False,Draw,1914
407,Norway,Russia,1.0,1.0,Friendly,Norway,False,Draw,1914
408,Uruguay,Argentina,3.0,2.0,Copa Premio Honor Uruguayo,Uruguay,False,Home,1914
409,Argentina,Uruguay,2.0,1.0,Copa Premio Honor Argentino,Argentina,False,Home,1914
410,Argentina,Brazil,3.0,0.0,Friendly,Argentina,False,Home,1914
411,Argentina,Brazil,0.0,1.0,Copa Roca,Argentina,False,Away,1914
412,Hungary,Austria,2.0,2.0,Friendly,Hungary,False,Draw,1914
413,Sweden,Norway,7.0,0.0,Friendly,Sweden,False,Home,1914
414,Austria,Hungary,1.0,2.0,Friendly,Austria,False,Away,1914
415,Basque Country,Catalonia,6.0,1.0,Friendly,Spain,False,Home,1915
416,Italy,Switzerland,3.0,1.0,Friendly,Italy,False,Home,1915
