,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,outcome,year,is_valid,continent
24854,2005-06-08,Paraguay,Bolivia,4.0,1.0,FIFA World Cup qualification,Asunción,Paraguay,False,Home,2005,True,America
24855,2005-06-08,Romania,Armenia,3.0,0.0,FIFA World Cup qualification,Constanţa,Romania,False,Home,2005,True,Europe
24856,2005-06-08,Saudi Arabia,Uzbekistan,3.0,0.0,FIFA World Cup qualification,Riyadh,Saudi Arabia,False,Home,2005,True,Asia
24857,2005-06-08,Spain,Bosnia and Herzegovina,1.0,1.0,FIFA World Cup qualification,Valencia,Spain,False,Draw,2005,True,Europe
24858,2005-06-08,Sweden,Norway,2.0,3.0,Friendly,Solna,Sweden,False,Away,2005,True,Europe
24859,2005-06-09,Australia,New Zealand,1.0,0.0,Friendly,London,England,True,Home,2005,True,Europe
24860,2005-06-10,Gambia,Guinea,2.0,3.0,Friendly,Freetown,Sierra Leone,True,Away,2005,True,Africa
24861,2005-06-10,Sierra Leone,Liberia,2.0,0.0,Friendly,Freetown,Sierra Leone,False,Home,2005,True,Africa
24862,2005-06-11,Ecuador,Italy,1.0,1.0,Friendly,East Rutherford,USA,True,Draw,2005,True,America
24863,2005-06-11,Lesotho,Malawi,1.0,2.0,COSAFA Cup,Lusaka,Zambia,True,Away,2005,True,Africa
24864,2005-06-11,Tunisia,Guinea,2.0,0.0,FIFA World Cup qualification,Radès,Tunisia,False,Home,2005,True,Africa
24865,2005-06-12,Algeria,Mali,0.0,3.0,Friendly,Arles,France,True,Away,2005,True,Europe
24866,2005-06-12,Pakistan,India,1.0,1.0,Friendly,Quetta,Pakistan,False,Draw,2005,True,Asia
24867,2005-06-12,Sierra Leone,Gambia,1.0,0.0,Friendly,Freetown,Sierra Leone,False,Home,2005,True,Africa
24868,2005-06-12,Zambia,Malawi,2.0,1.0,COSAFA Cup,Lusaka,Zambia,False,Home,2005,True,Africa
