,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,outcome,year,continent
32873,2013-10-15,Azerbaijan,Russia,1.0,1.0,FIFA World Cup qualification,Baku,Azerbaijan,False,Draw,2013,Europe
32874,2013-10-15,Belarus,Japan,1.0,0.0,Friendly,Minsk,Belarus,False,Home,2013,Europe
32875,2013-10-15,Belgium,Wales,1.0,1.0,FIFA World Cup qualification,Brussels,Belgium,False,Draw,2013,Europe
32876,2013-10-15,Brazil,Zambia,2.0,0.0,Friendly,Beijing,China PR,True,Home,2013,Asia
32877,2013-10-15,Bulgaria,Czech Republic,0.0,1.0,FIFA World Cup qualification,Sofia,Bulgaria,False,Away,2013,Europe
32878,2013-10-15,Chile,Ecuador,2.0,1.0,FIFA World Cup qualification,Santiago,Chile,False,Home,2013,America
32879,2013-10-15,Costa Rica,Mexico,2.0,1.0,FIFA World Cup qualification,San José,Costa Rica,False,Home,2013,America
32880,2013-10-15,Cyprus,Albania,0.0,0.0,FIFA World Cup qualification,Nicosia,Cyprus,False,Draw,2013,Europe
32881,2013-10-15,Denmark,Malta,6.0,0.0,FIFA World Cup qualification,Copenhagen,Denmark,False,Home,2013,Europe
32882,2013-10-15,England,Poland,2.0,0.0,FIFA World Cup qualification,London,England,False,Home,2013,Europe
32883,2013-10-15,Faroe Islands,Austria,0.0,3.0,FIFA World Cup qualification,Tórshavn,Faroe Islands,False,Away,2013,Europe
32884,2013-10-15,France,Finland,3.0,0.0,FIFA World Cup qualification,Saint-Denis,France,False,Home,2013,Europe
32885,2013-10-15,Ghana,Egypt,6.0,1.0,FIFA World Cup qualification,Kumasi,Ghana,False,Home,2013,Africa
32886,2013-10-15,Greece,Liechtenstein,2.0,0.0,FIFA World Cup qualification,Piraeus,Greece,False,Home,2013,Europe
32887,2013-10-15,Hong Kong,United Arab Emirates,0.0,4.0,AFC Asian Cup qualification,So Kon Po,Hong Kong,False,Away,2013,Asia
32888,2013-10-15,Hungary,Andorra,2.0,0.0,FIFA World Cup qualification,Budapest,Hungary,False,Home,2013,Europe
32889,2013-10-15,Indonesia,China PR,1.0,1.0,AFC Asian Cup qualification,Jakarta,Indonesia,False,Draw,2013,Asia
32890,2013-10-15,IR Iran,Thailand,2.0,1.0,AFC Asian Cup qualification,Teheran,IR Iran,False,Home,2013,Asia
32891,2013-10-15,Iraq,Saudi Arabia,0.0,2.0,AFC Asian Cup qualification,Amman,Jordan,True,Away,2013,Asia
32892,2013-10-15,Republic of Ireland,Kazakhstan,3.0,1.0,FIFA World Cup qualification,Dublin,Republic of Ireland,False,Home,2013,Europe
32893,2013-10-15,Israel,Northern Ireland,1.0,1.0,FIFA World Cup qualification,Ramat-Gan,Israel,False,Draw,2013,Europe
32894,2013-10-15,Italy,Armenia,2.0,2.0,FIFA World Cup qualification,Naples,Italy,False,Draw,2013,Europe
32895,2013-10-15,Jamaica,Honduras,2.0,2.0,FIFA World Cup qualification,Kingston,Jamaica,False,Draw,2013,America
32896,2013-10-15,Jordan,Oman,0.0,0.0,AFC Asian Cup qualification,Amman,Jordan,False,Draw,2013,Asia
32897,2013-10-15,Korea Republic,Mali,3.0,1.0,Friendly,Cheonan,Korea Republic,False,Home,2013,Asia
32898,2013-10-15,Latvia,Slovakia,2.0,2.0,FIFA World Cup qualification,Riga,Latvia,False,Draw,2013,Europe
32899,2013-10-15,Lebanon,Kuwait,1.0,1.0,AFC Asian Cup qualification,Beirut,Lebanon,False,Draw,2013,Asia
32900,2013-10-15,Lithuania,Bosnia and Herzegovina,0.0,1.0,FIFA World Cup qualification,Kaunas,Lithuania,False,Away,2013,Europe
32901,2013-10-15,Malaysia,Bahrain,1.0,1.0,AFC Asian Cup qualification,Shah Alam,Malaysia,False,Draw,2013,Asia
32902,2013-10-15,Montenegro,Moldova,2.0,5.0,FIFA World Cup qualification,Podgorica,Montenegro,False,Away,2013,Europe
32903,2013-10-15,Norway,Iceland,1.0,1.0,FIFA World Cup qualification,Oslo,Norway,False,Draw,2013,Europe
32904,2013-10-15,Panama,USA,2.0,3.0,FIFA World Cup qualification,Panama City,Panama,False,Away,2013,America
32905,2013-10-15,Paraguay,Colombia,1.0,2.0,FIFA World Cup qualification,Asunción,Paraguay,False,Away,2013,America
32906,2013-10-15,Peru,Bolivia,1.0,1.0,FIFA World Cup qualification,Lima,Peru,False,Draw,2013,America
32907,2013-10-15,Philippines,Pakistan,3.0,1.0,Friendly,Bacolod,Philippines,False,Home,2013,Asia
32908,2013-10-15,Portugal,Luxembourg,3.0,0.0,FIFA World Cup qualification,Coimbra,Portugal,False,Home,2013,Europe
32909,2013-10-15,Romania,Estonia,2.0,0.0,FIFA World Cup qualification,Bucharest,Romania,False,Home,2013,Europe
32910,2013-10-15,San Marino,Ukraine,0.0,8.0,FIFA World Cup qualification,Serravalle,San Marino,False,Away,2013,Europe
32911,2013-10-15,Scotland,Croatia,2.0,0.0,FIFA World Cup qualification,Glasgow,Scotland,False,Home,2013,Europe
