,home_team,away_team,home_score,away_score,tournament,country,neutral,outcome,year,continent
37906,Tajikistan,Kyrgyzstan,0.0,1.0,FIFA World Cup qualification,Tajikistan,False,Away,2016,Asia
37907,Togo,Tunisia,0.0,0.0,African Cup of Nations qualification,Togo,False,Draw,2016,Africa
37908,Uganda,Burkina Faso,0.0,0.0,African Cup of Nations qualification,Uganda,False,Draw,2016,Africa
37909,United Arab Emirates,Saudi Arabia,1.0,1.0,FIFA World Cup qualification,United Arab Emirates,False,Draw,2016,Asia
37910,Uruguay,Peru,1.0,0.0,FIFA World Cup qualification,Uruguay,False,Home,2016,America
37911,USA,Guatemala,4.0,0.0,FIFA World Cup qualification,USA,False,Home,2016,America
37912,Uzbekistan,Bahrain,1.0,0.0,FIFA World Cup qualification,Uzbekistan,False,Home,2016,Asia
37913,Venezuela,Chile,1.0,4.0,FIFA World Cup qualification,Venezuela,False,Away,2016,America
37914,US Virgin Islands,Grenada,1.0,2.0,CFU Caribbean Cup qualification,US Virgin Islands,False,Away,2016,America
37915,Martinique,Panama,0.0,2.0,Friendly,Martinique,False,Away,2016,America
37916,Hungary,Côte d'Ivoire,0.0,0.0,Friendly,Hungary,False,Draw,2016,Europe
37917,Galicia,Venezuela,1.0,1.0,Friendly,Spain,False,Draw,2016,Europe
37918,Botswana,Lesotho,2.0,1.0,Friendly,Botswana,False,Home,2016,Africa
37919,England,Turkey,2.0,1.0,Friendly,England,False,Home,2016,Europe
37920,Puerto Rico,USA,1.0,3.0,Friendly,Puerto Rico,False,Away,2016,America
37921,Romania,Congo DR,1.0,1.0,Friendly,Italy,True,Draw,2016,Europe
37922,Serbia,Cyprus,2.0,1.0,Friendly,Serbia,False,Home,2016,Europe
37923,Azerbaijan,Andorra,0.0,0.0,Friendly,Austria,True,Draw,2016,Europe
37924,Croatia,Moldova,1.0,0.0,Friendly,Croatia,False,Home,2016,Europe
37925,Czech Republic,Malta,6.0,0.0,Friendly,Austria,True,Home,2016,Europe
37926,England,Australia,2.0,1.0,Friendly,England,False,Home,2016,Europe
37927,Republic of Ireland,Netherlands,1.0,1.0,Friendly,Republic of Ireland,False,Draw,2016,Europe
37928,Morocco,Congo,2.0,0.0,Friendly,Morocco,False,Home,2016,Africa
37929,Nigeria,Mali,1.0,0.0,Friendly,France,True,Home,2016,Europe
37930,Northern Ireland,Belarus,3.0,0.0,Friendly,Northern Ireland,False,Home,2016,Europe
37931,Slovakia,Georgia,3.0,1.0,Friendly,Austria,True,Home,2016,Europe
37932,Togo,Zambia,1.0,0.0,Friendly,Togo,False,Home,2016,Africa
37933,Corsica,Basque Country,1.0,1.0,Friendly,France,False,Draw,2016,Europe
37934,Burma,Malaysia,0.0,0.0,Friendly,Burma,False,Draw,2016,Asia
37935,Costa Rica,Venezuela,2.0,1.0,Friendly,Costa Rica,False,Home,2016,America
37936,El Salvador,Peru,1.0,3.0,Friendly,USA,True,Away,2016,America
37937,Gabon,Mauritania,0.0,2.0,Friendly,Spain,True,Away,2016,Europe
37938,Guatemala,Armenia,1.0,7.0,Friendly,USA,True,Away,2016,America
37939,Mexico,Paraguay,1.0,0.0,Friendly,USA,True,Home,2016,America
37940,New Zealand,Fiji,3.0,1.0,Oceania Nations Cup,Papua New Guinea,True,Home,2016,Oceania
37941,Rwanda,Senegal,0.0,2.0,Friendly,Rwanda,False,Away,2016,Africa
37942,Switzerland,Belgium,1.0,2.0,Friendly,Switzerland,False,Away,2016,Europe
37943,Vanuatu,Solomon Islands,0.0,1.0,Oceania Nations Cup,Papua New Guinea,True,Away,2016,Oceania
37944,Albania,Qatar,3.0,1.0,Friendly,Austria,True,Home,2016,Europe
37945,Azerbaijan,North Macedonia,1.0,3.0,Friendly,Austria,True,Away,2016,Europe
37946,Bosnia and Herzegovina,Spain,1.0,3.0,Friendly,Switzerland,True,Away,2016,Europe
37947,Cambodia,East Timor,2.0,0.0,Friendly,Cambodia,False,Home,2016,Asia
37948,Germany,Slovakia,1.0,3.0,Friendly,Germany,False,Away,2016,Europe
37949,Italy,Scotland,1.0,0.0,Friendly,Malta,True,Home,2016,Europe
37950,Kenya,Tanzania,1.0,1.0,Friendly,Kenya,False,Draw,2016,Africa
37951,Laos,Nepal,1.0,1.0,Friendly,Laos,False,Draw,2016,Asia
37952,Lithuania,Estonia,2.0,0.0,Baltic Cup,Lithuania,False,Home,2016,Europe
37953,Papua New Guinea,New Caledonia,1.0,1.0,Oceania Nations Cup,Papua New Guinea,False,Draw,2016,Oceania
37954,Portugal,Norway,3.0,0.0,Friendly,Portugal,False,Home,2016,Europe
37955,Romania,Ukraine,3.0,4.0,Friendly,Italy,True,Away,2016,Europe
37956,Tahiti,Samoa,4.0,0.0,Oceania Nations Cup,Papua New Guinea,True,Home,2016,Oceania
37957,Turkey,Montenegro,1.0,0.0,Friendly,Turkey,False,Home,2016,Europe
37958,Abkhazia,Chagos Islands,9.0,0.0,CONIFA World Football Cup,Georgia,False,Home,2016,Europe
37959,Iraqi Kurdistan,Székely Land,3.0,0.0,CONIFA World Football Cup,Georgia,True,Home,2016,Europe
37960,Padania,Northern Cyprus,1.0,2.0,CONIFA World Football Cup,Georgia,True,Away,2016,Europe
37961,Sápmi,Somaliland,5.0,0.0,CONIFA World Football Cup,Georgia,True,Home,2016,Europe
37962,France,Cameroon,3.0,2.0,Friendly,France,False,Home,2016,Europe
37963,Gambia,Zambia,0.0,0.0,Friendly,Gambia,False,Draw,2016,Africa
37964,Sweden,Slovenia,0.0,0.0,Friendly,Sweden,False,Draw,2016,Europe
37965,Chagos Islands,Western Armenia,0.0,12.0,CONIFA World Football Cup,Georgia,True,Away,2016,Europe
37966,United Koreans in Japan,Székely Land,1.0,0.0,CONIFA World Football Cup,Georgia,True,Home,2016,Europe
37967,Raetia,Padania,0.0,6.0,CONIFA World Football Cup,Georgia,True,Away,2016,Europe
37968,Sápmi,Panjab,0.0,1.0,CONIFA World Football Cup,Georgia,True,Away,2016,Europe
37969,Austria,Malta,2.0,1.0,Friendly,Austria,False,Home,2016,Europe
37970,Republic of Ireland,Belarus,1.0,2.0,Friendly,Republic of Ireland,False,Away,2016,Europe
37971,Kenya,Sudan,1.0,1.0,Friendly,Kenya,False,Draw,2016,Africa
37972,Luxembourg,Nigeria,1.0,3.0,Friendly,Luxembourg,False,Away,2016,Europe
37973,Serbia,Israel,3.0,1.0,Friendly,Serbia,False,Home,2016,Europe
37974,Solomon Islands,Fiji,0.0,1.0,Oceania Nations Cup,Papua New Guinea,True,Away,2016,Oceania
37975,Vanuatu,New Zealand,0.0,5.0,Oceania Nations Cup,Papua New Guinea,True,Away,2016,Oceania
37976,Vietnam,Syria,2.0,0.0,Friendly,Vietnam,False,Home,2016,Asia
37977,Zimbabwe,Uganda,2.0,0.0,Friendly,Zimbabwe,False,Home,2016,Africa
37978,Abkhazia,Western Armenia,1.0,0.0,CONIFA World Football Cup,Georgia,False,Home,2016,Europe
37979,United Koreans in Japan,Iraqi Kurdistan,0.0,3.0,CONIFA World Football Cup,Georgia,True,Away,2016,Europe
37980,Northern Cyprus,Raetia,7.0,0.0,CONIFA World Football Cup,Georgia,True,Home,2016,Europe
37981,Somaliland,Panjab,0.0,5.0,CONIFA World Football Cup,Georgia,True,Away,2016,Europe
37982,Belgium,Finland,1.0,1.0,Friendly,Belgium,False,Draw,2016,Europe
37983,Curaçao,Guyana,5.0,2.0,CFU Caribbean Cup qualification,Curaçao,False,Home,2016,America
37984,Czech Republic,Russia,2.0,1.0,Friendly,Austria,True,Home,2016,Europe
37985,El Salvador,Armenia,0.0,4.0,Friendly,USA,True,Away,2016,America
37986,Estonia,Andorra,2.0,0.0,Friendly,Estonia,False,Home,2016,Europe
37987,Grenada,Puerto Rico,3.0,3.0,CFU Caribbean Cup qualification,Grenada,False,Draw,2016,America
37988,Latvia,Lithuania,2.0,1.0,Baltic Cup,Latvia,False,Home,2016,Europe
37989,Martinique,Guadeloupe,2.0,0.0,CFU Caribbean Cup qualification,Martinique,False,Home,2016,America
37990,New Caledonia,Samoa,7.0,0.0,Oceania Nations Cup,Papua New Guinea,True,Home,2016,Oceania
37991,Norway,Iceland,3.0,2.0,Friendly,Norway,False,Home,2016,Europe
37992,Papua New Guinea,Tahiti,2.0,2.0,Oceania Nations Cup,Papua New Guinea,False,Draw,2016,Oceania
37993,Poland,Netherlands,1.0,2.0,Friendly,Poland,False,Away,2016,Europe
37994,Spain,Korea Republic,6.0,1.0,Friendly,Austria,True,Home,2016,Europe
37995,St. Kitts and Nevis,Suriname,1.0,0.0,CFU Caribbean Cup qualification,St. Kitts and Nevis,False,Home,2016,America
37996,United Koreans in Japan,Northern Cyprus,1.0,1.0,CONIFA World Football Cup,Georgia,True,Draw,2016,Europe
37997,Abkhazia,Sápmi,2.0,0.0,CONIFA World Football Cup,Georgia,False,Home,2016,Europe
37998,England,Portugal,1.0,0.0,Friendly,England,False,Home,2016,Europe
37999,Laos,India,0.0,1.0,AFC Asian Cup qualification,Laos,False,Away,2016,Asia
38000,North Macedonia,IR Iran,1.0,3.0,Friendly,North Macedonia,False,Away,2016,Europe
38001,Malaysia,East Timor,3.0,0.0,AFC Asian Cup qualification,Malaysia,False,Home,2016,Asia
38002,Maldives,Yemen,0.0,2.0,AFC Asian Cup qualification,Maldives,False,Away,2016,Asia
38003,Seychelles,Algeria,0.0,2.0,African Cup of Nations qualification,Seychelles,False,Away,2016,Africa
38004,Tajikistan,Bangladesh,5.0,0.0,AFC Asian Cup qualification,Tajikistan,False,Home,2016,Asia
38005,Iraqi Kurdistan,Padania,2.0,2.0,CONIFA World Football Cup,Georgia,True,Draw,2016,Europe
38006,Western Armenia,Panjab,2.0,3.0,CONIFA World Football Cup,Georgia,True,Away,2016,Europe
38007,Chagos Islands,Somaliland,2.0,3.0,CONIFA World Football Cup,Georgia,True,Away,2016,Europe
38008,Székely Land,Raetia,7.0,0.0,CONIFA World Football Cup,Georgia,True,Home,2016,Europe
38009,Albania,Ukraine,1.0,3.0,Friendly,Italy,True,Away,2016,Europe
38010,Azerbaijan,Canada,1.0,1.0,Friendly,Austria,True,Draw,2016,Europe
38011,Bosnia and Herzegovina,Denmark,2.0,2.0,Kirin Cup,Japan,True,Draw,2016,Asia
38012,Burma,Singapore,0.0,1.0,Friendly,Burma,False,Away,2016,Asia
38013,China PR,Trinidad and Tobago,4.0,2.0,Friendly,China PR,False,Home,2016,Asia
38014,Djibouti,Tunisia,0.0,3.0,African Cup of Nations qualification,Djibouti,False,Away,2016,Africa
38015,Faroe Islands,Kosovo,0.0,2.0,Friendly,Germany,True,Away,2016,Europe
38016,Japan,Bulgaria,7.0,2.0,Kirin Cup,Japan,False,Home,2016,Asia
38017,Libya,Morocco,1.0,1.0,African Cup of Nations qualification,Tunisia,True,Draw,2016,Africa
38018,Mauritania,Cameroon,0.0,1.0,African Cup of Nations qualification,Mauritania,False,Away,2016,Africa
38019,Romania,Georgia,5.0,1.0,Friendly,Romania,False,Home,2016,Europe
38020,Sierra Leone,Sudan,1.0,0.0,African Cup of Nations qualification,Sierra Leone,False,Home,2016,Africa
38021,Switzerland,Moldova,2.0,1.0,Friendly,Switzerland,False,Home,2016,Europe
38022,Thailand,Syria,2.0,2.0,King's Cup,Thailand,False,Draw,2016,Asia
38023,United Arab Emirates,Jordan,1.0,3.0,King's Cup,Thailand,True,Away,2016,Asia
38024,USA,Colombia,0.0,2.0,Copa América,USA,False,Away,2016,America
38025,Vietnam,Hong Kong,2.0,2.0,Friendly,Burma,True,Draw,2016,Asia
38026,United Koreans in Japan,Sápmi,1.0,2.0,CONIFA World Football Cup,Georgia,True,Away,2016,Europe
38027,Iraqi Kurdistan,Western Armenia,0.0,0.0,CONIFA World Football Cup,Georgia,True,Draw,2016,Europe
38028,Chagos Islands,Raetia,3.0,3.0,CONIFA World Football Cup,Georgia,True,Draw,2016,Europe
38029,Somaliland,Székely Land,7.0,0.0,CONIFA World Football Cup,Georgia,True,Home,2016,Europe
38030,Australia,Greece,1.0,0.0,Friendly,Australia,False,Home,2016,Asia
38031,Austria,Netherlands,0.0,2.0,Friendly,Austria,False,Away,2016,Europe
38032,Botswana,Uganda,1.0,2.0,African Cup of Nations qualification,Botswana,False,Away,2016,Africa
38033,Brazil,Ecuador,0.0,0.0,Copa América,USA,True,Draw,2016,America
38034,Costa Rica,Paraguay,0.0,0.0,Copa América,USA,True,Draw,2016,America
